=======================================================================================
ECMWF ERA5 (0.5x0.5 deg)
2m Dewpoint Temperature (deg C)
Values averaged across Specify Point (67.0167N; 309.3E)
---------------------------------------------------------------------------------------
This file was generated using Climate Reanalyzer (https://ClimateReanalyzer.org)
Climate Change Institute; University of Maine; USA (https://climatechange.umaine.edu)
=======================================================================================
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Ann,DJF,MAM,JJA,SON,Ann_D-N,Ann_NO,Ann_OS,NDJFM,MJJAS,ONDJFMA,AMJJASO,JFM,FMA,AMJ,MJJ,JAS,ASO,OND,NDJ
1971,-26.965,-26.827,-21.314,-15.653,-6.781,0.965,0.359,-0.434,-4.132,-14.947,-16.181,-34.841,-13.896,-25.382,-14.583,0.297,-11.753,-12.855,-12.914,-12.373,-22.870,-2.004,-19.780,-5.803,-25.035,-21.265,-7.156,-1.819,-1.402,-6.504,-21.990,-22.070
1972,-26.462,-25.101,-27.197,-17.533,-4.902,-1.780,2.317,-0.549,-2.148,-9.427,-21.060,-26.760,-13.384,-28.801,-16.544,-0.004,-10.879,-14.057,-13.650,-14.110,-25.956,-1.412,-23.180,-4.860,-26.253,-23.277,-8.072,-1.455,-0.127,-4.041,-19.082,-25.828
1973,-23.079,-28.920,-24.713,-9.147,-6.800,-2.718,0.992,-1.745,-3.842,-10.438,-19.591,-19.485,-12.457,-26.253,-13.553,-1.157,-11.290,-13.064,-13.186,-13.102,-24.907,-2.823,-20.444,-4.814,-25.571,-20.927,-6.222,-2.842,-1.531,-5.342,-16.505,-23.633
1974,-26.330,-23.964,-17.778,-12.121,-4.230,-1.367,0.528,-0.849,-6.687,-8.696,-18.047,-33.370,-12.743,-23.260,-11.376,-0.563,-11.143,-11.586,-11.714,-11.860,-21.430,-2.521,-18.530,-4.775,-22.691,-17.955,-5.906,-1.690,-2.336,-5.411,-20.038,-21.802
1975,-28.421,-23.278,-22.245,-14.680,-5.713,0.577,1.326,-1.588,-4.936,-15.007,-18.435,-23.145,-12.962,-28.356,-14.213,0.105,-12.793,-13.814,-13.782,-13.256,-25.072,-2.067,-21.248,-5.717,-24.648,-20.068,-6.605,-1.270,-1.733,-7.177,-18.863,-26.613
1976,-28.302,-25.623,-21.908,-14.740,-6.888,-0.239,2.361,0.561,-0.306,-11.223,-16.858,-18.671,-11.820,-25.690,-14.512,0.894,-9.462,-12.192,-12.324,-12.639,-23.483,-0.902,-21.023,-4.353,-25.278,-20.757,-7.289,-1.589,0.872,-3.656,-15.584,-23.294
1977,-19.167,-20.100,-15.858,-10.819,-1.800,1.219,4.370,1.492,-5.556,-12.270,-10.723,-21.859,-9.256,-19.313,-9.492,2.360,-9.517,-8.990,-9.502,-9.414,-18.131,-0.055,-16.099,-3.338,-18.375,-15.592,-3.800,1.263,0.102,-5.445,-14.951,-18.232
1978,-25.068,-23.083,-23.112,-12.498,-5.925,-2.131,4.858,2.629,-3.097,-10.008,-24.342,-14.249,-11.335,-23.337,-13.845,1.786,-12.482,-11.970,-10.835,-11.023,-20.769,-0.733,-18.373,-3.739,-23.754,-19.564,-6.852,-1.066,1.464,-3.492,-16.200,-19.217
1979,-19.018,-20.310,-19.176,-9.489,-3.133,0.072,2.945,1.344,-4.663,-11.608,-21.708,-24.222,-10.747,-17.859,-10.599,1.454,-12.660,-9.916,-10.136,-10.002,-19.419,-0.687,-16.656,-3.505,-19.502,-16.325,-4.183,-0.039,-0.125,-4.976,-19.180,-19.203
1980,-17.296,-20.606,-16.520,-14.657,-3.079,1.167,3.001,0.124,-4.283,-11.017,-14.639,-21.712,-9.960,-20.708,-11.419,1.431,-9.980,-10.169,-10.758,-10.807,-20.070,-0.614,-18.088,-4.106,-18.140,-17.261,-5.523,0.363,-0.386,-5.059,-15.789,-21.075
1981,-25.224,-25.360,-19.019,-11.799,-5.593,1.000,3.777,2.558,-1.351,-11.023,-19.782,-18.667,-10.874,-24.099,-12.137,2.445,-10.719,-11.127,-10.699,-10.698,-21.191,0.078,-18.396,-3.205,-23.201,-18.726,-5.464,-0.272,1.661,-3.272,-16.491,-20.525
1982,-21.450,-27.814,-21.509,-13.708,-4.791,0.680,3.080,1.393,-6.593,-11.120,-21.170,-25.126,-12.344,-22.644,-13.336,1.718,-12.961,-11.806,-11.690,-11.682,-21.845,-1.246,-19.136,-4.437,-23.591,-21.011,-5.940,-0.344,-0.707,-5.440,-19.138,-19.967
1983,-39.762,-26.100,-27.973,-13.887,-4.750,-1.222,2.048,-0.365,-3.767,-11.743,-17.478,-21.007,-13.834,-30.329,-15.537,0.154,-10.996,-14.177,-14.485,-14.433,-28.026,-1.611,-23.591,-4.812,-31.278,-22.653,-6.620,-1.308,-0.694,-5.291,-16.742,-28.686
1984,-32.346,-38.319,-22.077,-17.979,-7.312,0.598,2.952,1.583,-4.775,-13.653,-17.212,-25.129,-14.472,-30.557,-15.789,1.711,-11.880,-14.129,-14.151,-13.992,-26.245,-1.391,-22.992,-5.512,-30.914,-26.125,-8.231,-1.254,-0.080,-5.615,-18.664,-23.610
1985,-17.263,-24.903,-19.320,-11.290,-3.168,1.166,1.766,1.074,-3.136,-14.690,-13.283,-19.136,-10.182,-22.431,-11.259,1.335,-10.370,-10.681,-11.009,-10.922,-20.765,-0.460,-18.396,-4.040,-20.495,-18.504,-4.431,-0.079,-0.099,-5.584,-15.703,-19.868
1986,-18.649,-15.111,-21.186,-11.970,-4.926,-2.471,1.374,2.092,-0.394,-14.700,-25.142,-24.134,-11.268,-17.632,-12.694,0.332,-13.412,-10.852,-9.863,-9.862,-17.473,-0.865,-16.289,-4.428,-18.315,-16.089,-6.455,-2.007,1.024,-4.334,-21.326,-17.023
1987,-21.110,-28.102,-21.640,-15.919,-4.574,1.872,2.272,0.697,-2.641,-11.399,-15.746,-24.956,-11.770,-24.449,-14.044,1.614,-9.929,-11.702,-12.485,-12.760,-24.026,-0.475,-21.535,-4.242,-23.617,-21.887,-6.207,-0.143,0.109,-4.448,-17.367,-23.462
1988,-24.807,-18.852,-18.973,-13.689,-5.598,-0.275,3.438,1.816,-3.989,-9.475,-14.622,-21.986,-10.584,-22.872,-12.753,1.660,-9.362,-10.832,-10.926,-11.086,-20.667,-0.922,-18.346,-3.968,-20.877,-17.171,-6.521,-0.812,0.422,-3.883,-15.361,-21.836
1989,-28.972,-31.009,-26.741,-13.333,-6.623,0.652,2.901,1.180,-5.441,-12.839,-14.931,-21.009,-13.014,-27.323,-15.566,1.578,-11.070,-13.095,-13.069,-12.789,-24.666,-1.466,-20.877,-4.786,-28.907,-23.694,-6.435,-1.023,-0.453,-5.700,-16.260,-21.860
1990,-27.948,-28.907,-22.943,-16.795,-3.607,-1.554,2.243,1.359,-3.715,-11.538,-12.321,-22.536,-12.355,-25.955,-14.448,0.683,-9.191,-12.228,-12.446,-12.554,-23.148,-1.055,-20.768,-4.801,-26.600,-22.882,-7.319,-0.973,-0.038,-4.631,-15.465,-21.296
1991,-28.100,-20.783,-18.442,-15.667,-4.164,2.537,4.045,1.036,-2.711,-8.941,-21.361,-19.313,-10.989,-23.806,-12.758,2.539,-11.004,-11.257,-10.504,-10.720,-20.436,0.149,-18.484,-3.409,-22.442,-18.297,-5.764,0.806,0.790,-3.539,-16.538,-20.986
1992,-20.444,-32.224,-22.369,-16.702,-9.105,-2.976,1.347,0.796,-4.822,-6.048,-21.408,-25.425,-13.282,-23.994,-16.059,-0.278,-10.759,-12.772,-12.768,-13.010,-23.142,-2.952,-20.193,-5.359,-25.012,-23.765,-9.595,-3.578,-0.893,-3.358,-17.627,-20.373
1993,-31.392,-27.191,-29.849,-15.568,-6.076,1.124,3.182,1.623,-1.641,-6.397,-21.239,-26.229,-13.305,-28.003,-17.164,1.976,-9.759,-13.238,-13.252,-13.223,-27.053,-0.358,-22.412,-3.394,-29.478,-24.203,-6.840,-0.590,1.054,-2.139,-17.955,-26.075
1994,-27.040,-23.242,-25.591,-10.246,-3.400,0.205,3.816,2.269,-5.656,-11.139,-18.669,-26.618,-12.109,-25.504,-13.079,2.097,-11.821,-12.077,-12.291,-11.896,-24.668,-0.553,-19.998,-3.450,-25.291,-19.693,-4.480,0.207,0.143,-4.842,-18.809,-24.836
1995,-32.275,-26.913,-26.804,-9.846,-3.037,-1.474,3.093,1.777,-2.041,-13.630,-8.718,-19.255,-11.594,-28.602,-13.229,1.132,-8.130,-12.207,-13.036,-12.829,-26.256,-0.336,-21.752,-3.594,-28.664,-21.188,-4.785,-0.472,0.943,-4.631,-13.868,-25.854
1996,-20.334,-19.026,-16.897,-10.383,-4.295,-0.918,1.753,-0.103,-3.247,-11.965,-17.662,-16.551,-9.969,-19.538,-10.525,0.244,-10.958,-10.194,-9.449,-9.588,-16.846,-1.362,-15.463,-4.165,-18.752,-15.435,-5.199,-1.153,-0.532,-5.105,-15.393,-16.102
1997,-18.261,-27.338,-22.649,-13.023,-2.530,0.412,2.305,0.569,-2.945,-8.041,-15.765,-17.622,-10.407,-20.717,-12.734,1.095,-8.917,-10.318,-10.476,-10.803,-20.492,-0.438,-18.207,-3.322,-22.749,-21.003,-5.047,0.062,-0.024,-3.472,-13.809,-17.491
1998,-18.247,-27.889,-21.359,-9.007,-4.405,1.332,3.875,2.902,-2.783,-11.700,-18.354,-17.005,-10.220,-21.253,-11.591,2.703,-10.946,-10.272,-10.056,-9.751,-20.176,0.184,-16.847,-2.827,-22.498,-19.418,-4.027,0.267,1.332,-3.860,-15.686,-17.211
1999,-24.784,-25.556,-19.262,-8.937,-8.303,0.044,3.726,3.025,-6.233,-11.181,-19.085,-18.774,-11.277,-22.448,-12.167,2.265,-12.166,-11.129,-11.068,-11.112,-20.992,-1.548,-17.943,-3.980,-23.200,-17.918,-5.732,-1.511,0.173,-4.796,-16.347,-20.048
2000,-19.417,-25.071,-20.982,-5.655,-5.124,0.038,3.400,3.694,-0.337,-11.140,-13.568,-20.572,-9.561,-21.088,-10.587,2.377,-8.348,-9.411,-9.871,-9.875,-20.666,0.334,-17.167,-2.161,-21.824,-17.236,-3.581,-0.562,2.252,-2.595,-15.093,-19.092
2001,-24.194,-23.272,-20.434,-10.449,-4.579,1.540,2.193,2.601,-1.172,-8.181,-15.992,-18.654,-10.049,-22.679,-11.820,2.111,-8.448,-10.209,-10.007,-10.254,-20.408,0.117,-17.661,-2.578,-22.633,-18.051,-4.496,-0.282,1.207,-2.251,-14.276,-19.445
2002,-22.310,-30.439,-22.274,-16.031,-3.671,1.169,2.609,1.133,-3.070,-10.809,-15.169,-18.944,-11.484,-23.801,-13.992,1.637,-9.683,-11.460,-11.528,-11.309,-21.934,-0.366,-19.126,-4.096,-25.008,-22.915,-6.178,0.036,0.224,-4.249,-14.974,-18.986
2003,-18.682,-26.583,-17.037,-12.302,-4.490,-0.634,0.753,2.218,0.574,-7.188,-18.689,-15.772,-9.819,-21.403,-11.276,0.779,-8.434,-10.084,-9.790,-10.092,-19.283,-0.316,-17.075,-3.010,-20.767,-18.641,-5.809,-1.457,1.181,-1.465,-13.883,-17.598
2004,-24.834,-21.495,-23.621,-12.338,-3.213,2.302,2.455,1.807,-4.632,-7.597,-13.508,-25.561,-10.853,-20.700,-13.057,2.188,-8.579,-10.037,-10.469,-10.435,-20.882,-0.256,-17.705,-3.031,-23.317,-19.151,-4.416,0.515,-0.123,-3.474,-15.555,-19.765
2005,-24.967,-15.502,-11.839,-10.438,-3.033,0.353,2.694,1.507,-5.162,-12.830,-11.986,-19.230,-9.203,-22.010,-8.437,1.518,-9.993,-9.730,-9.857,-9.421,-18.275,-0.728,-15.630,-3.844,-17.436,-12.593,-4.373,0.005,-0.320,-5.495,-14.682,-21.345
2006,-27.125,-21.553,-15.388,-12.238,-2.960,-0.160,2.622,2.947,-1.193,-11.171,-19.780,-21.641,-10.637,-22.636,-10.195,1.803,-10.715,-10.436,-9.786,-9.924,-19.056,0.251,-17.193,-3.165,-21.355,-16.393,-5.119,-0.166,1.458,-3.139,-17.531,-19.447
2007,-20.784,-18.745,-19.697,-13.998,-6.062,2.632,2.235,3.705,-4.867,-13.085,-15.869,-22.837,-10.614,-20.390,-13.252,2.857,-11.274,-10.515,-10.841,-10.681,-20.130,-0.471,-17.974,-4.206,-19.742,-17.480,-5.809,-0.398,0.358,-4.749,-17.264,-20.735
2008,-27.602,-26.184,-18.497,-9.764,-2.300,-0.565,0.124,1.313,-2.670,-9.960,-13.972,-20.508,-10.882,-25.541,-10.187,0.291,-8.868,-11.076,-11.234,-11.495,-22.198,-0.820,-19.120,-3.403,-24.094,-18.148,-4.210,-0.914,-0.411,-3.772,-14.813,-22.103
2009,-21.163,-20.896,-21.721,-12.968,-6.705,0.678,1.559,-0.167,-4.751,-11.299,-22.537,-18.802,-11.564,-20.855,-13.798,0.690,-12.862,-11.706,-10.993,-10.881,-19.652,-1.877,-17.312,-4.807,-21.260,-18.528,-6.331,-1.489,-1.120,-5.406,-17.546,-18.548
2010,-16.681,-15.938,-17.356,-8.124,-3.247,1.910,3.817,3.375,-0.888,-7.847,-11.425,-11.589,-6.999,-17.140,-9.576,3.034,-6.720,-7.601,-8.527,-8.814,-18.263,0.993,-15.820,-1.572,-16.658,-13.806,-3.154,0.827,2.101,-1.787,-10.287,-19.340
2011,-20.842,-22.757,-22.403,-21.250,-6.470,0.982,2.764,1.284,-5.054,-14.385,-19.695,-22.376,-12.517,-18.396,-16.708,1.677,-13.045,-11.618,-10.929,-10.384,-17.803,-1.299,-16.873,-6.018,-22.001,-22.137,-8.912,-0.908,-0.335,-6.052,-18.819,-14.618
2012,-25.505,-22.729,-25.253,-7.885,-1.519,3.609,4.946,3.077,-0.892,-7.645,-17.884,-21.850,-9.961,-23.537,-11.552,3.877,-8.807,-10.005,-10.156,-10.717,-23.112,1.844,-19.690,-0.901,-24.496,-18.622,-1.932,2.345,2.377,-1.820,-15.793,-22.525
2013,-23.777,-22.908,-14.752,-12.097,-8.944,-0.054,1.482,-0.353,-2.027,-9.204,-16.348,-24.295,-11.106,-22.845,-11.931,0.358,-9.193,-10.903,-11.031,-10.901,-20.234,-1.979,-17.273,-4.457,-20.479,-16.586,-7.032,-2.505,-0.299,-3.861,-16.616,-21.170
2014,-21.352,-23.082,-21.264,-15.737,-4.624,-0.171,1.968,2.575,-3.215,-11.134,-18.798,-21.695,-11.377,-22.910,-13.875,1.457,-11.049,-11.594,-11.390,-11.229,-21.268,-0.693,-18.755,-4.334,-21.899,-20.028,-6.844,-0.942,0.443,-3.925,-17.209,-20.665
2015,-27.410,-29.496,-23.278,-16.230,-6.908,-1.962,-0.356,1.000,-2.227,-12.459,-23.069,-27.853,-14.187,-26.200,-15.472,-0.439,-12.585,-13.674,-13.318,-13.208,-24.135,-2.091,-21.149,-5.592,-26.728,-23.001,-8.367,-3.075,-0.528,-4.562,-21.127,-22.634
2016,-21.306,-21.977,-14.738,-5.998,-2.136,1.380,1.155,0.800,-4.320,-9.784,-15.724,-23.913,-9.713,-23.712,-7.624,1.112,-9.943,-10.042,-10.654,-10.877,-21.789,-0.624,-18.200,-2.700,-19.340,-14.238,-2.251,0.133,-0.788,-4.435,-16.474,-24.076
2017,-22.550,-23.924,-19.865,-14.643,-1.976,0.243,-0.110,1.104,-3.522,-6.972,-16.816,-16.745,-10.481,-23.462,-12.161,0.413,-9.103,-11.079,-10.987,-11.222,-21.195,-0.852,-18.629,-3.696,-22.113,-19.477,-5.459,-0.614,-0.843,-3.130,-13.511,-20.729
2018,-25.647,-29.262,-19.339,-10.900,-8.707,0.784,2.844,1.674,-3.780,-15.267,-19.616,-16.399,-11.968,-23.884,-12.982,1.767,-12.888,-11.997,-11.763,-11.072,-21.562,-1.437,-17.954,-4.764,-24.749,-19.833,-6.274,-1.693,0.246,-5.791,-17.094,-19.736
2019,-22.929,-22.178,-20.040,-9.620,-3.052,0.201,2.532,0.080,-4.377,-10.976,-13.774,-24.317,-10.704,-20.502,-10.904,0.938,-9.709,-10.044,-10.531,-10.889,-20.232,-0.923,-18.007,-3.602,-21.716,-17.279,-4.157,-0.106,-0.588,-5.091,-16.356,-19.648
2020,-27.021,-27.770,-22.438,-11.761,-5.602,0.767,3.084,1.749,-4.460,-8.136,-17.008,-16.757,-11.279,-26.369,-13.267,1.867,-9.868,-11.909,-11.640,-11.877,-23.064,-0.892,-19.723,-3.480,-25.743,-20.656,-5.532,-0.583,0.125,-3.615,-13.967,-21.704
2021,-19.639,-24.819,-18.982,-9.234,-4.802,0.481,2.488,3.176,-8.967,-11.285,-14.814,-16.712,-10.259,-20.405,-11.006,2.048,-11.689,-10.263,-10.446,-10.183,-19.441,-1.525,-16.368,-4.021,-21.147,-17.678,-4.518,-0.611,-1.101,-5.692,-14.270,-17.801
2022,-19.753,-24.947,-20.262,-9.204,-6.011,-1.531,3.937,2.467,2.537,-6.468,-16.136,-19.771,-9.595,-20.470,-11.826,1.625,-6.689,-9.340,-9.230,-9.631,-19.297,0.280,-16.711,-2.039,-21.654,-18.137,-5.582,-1.202,2.981,-0.488,-14.125,-17.093
2023,-25.792,-24.549,-15.715,-8.954,-4.949,-1.356,5.708,3.694,-3.416,-10.112,-14.056,-21.071,-10.047,-23.371,-9.872,2.682,-9.195,-9.939,-10.112,-9.809,-20.393,-0.064,-16.769,-2.769,-22.018,-16.406,-5.086,-0.199,1.995,-3.278,-15.080,-20.566
